Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW,M=32 efC=200 ef=20 alpha=0.8 beta=2 q=u8,64,0.8232808023,0.8936,382.5750,2.1566,0.0000,0.021331,0.021388;0.021331;0.021345;0.021242;0.021251,3.056017,327223.29,,12.53,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=20 alpha=0.775 beta=2 q=u8,64,0.8241547278,0.8938,362.4608,2.1495,0.0000,0.021339,0.021421;0.021403;0.021274;0.021276;0.021339,3.057163,327100.61,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=20 alpha=0.825 beta=2 q=u8,64,0.8332521490,0.8998,404.6071,2.1488,0.0000,0.021594,0.021724;0.021629;0.021594;0.021555;0.021556,3.093696,323237.94,,12.66,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=20 alpha=0.85 beta=2 q=u8,64,0.8336103152,0.8986,428.7092,2.1512,0.0000,0.021727,0.021832;0.021807;0.021727;0.021723;0.021686,3.112751,321259.26,,12.74,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=20 alpha=0.9 beta=2 q=u8,64,0.8362750716,0.9006,486.3459,2.1523,0.0000,0.022197,0.022321;0.022289;0.022197;0.022118;0.022187,3.180086,314456.91,,13.03,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=25 alpha=0.8 beta=2 q=u8,64,0.8474355301,0.9115,382.5750,2.1566,0.0000,0.024617,0.024638;0.024708;0.024564;0.024606;0.024617,3.526791,283543.89,,12.53,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=25 alpha=0.825 beta=2 q=u8,64,0.8536103152,0.9138,404.6071,2.1488,0.0000,0.024788,0.024859;0.024875;0.024788;0.024732;0.024758,3.551289,281587.87,,12.66,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=25 alpha=0.85 beta=2 q=u8,64,0.8562750716,0.9149,428.7092,2.1512,0.0000,0.025010,0.025084;0.025067;0.024998;0.024960;0.025010,3.583095,279088.36,,12.74,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=25 alpha=0.9 beta=2 q=u8,64,0.8596418338,0.9168,486.3459,2.1523,0.0000,0.025660,0.025660;0.025694;0.025684;0.025585;0.025544,3.676218,272018.71,,13.03,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=30 alpha=0.75 beta=2 q=u8 seedT=8 seedH=8 seedS=4,64,0.9023925501,0.9673,343.9666,2.1519,0.0000,0.026761,0.026819;0.026808;0.026761;0.026643;0.026716,3.833954,260827.32,,12.37,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=30 alpha=0.8 beta=2 q=u8 seedT=8 seedH=8 seedS=4,64,0.9096418338,0.9681,382.5750,2.1566,0.0000,0.026763,0.026763;0.026804;0.026689;0.026773;0.026674,3.834241,260807.83,,12.53,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=30 alpha=0.825 beta=2 q=u8 seedT=8 seedH=8 seedS=4,64,0.9149713467,0.9693,404.6071,2.1488,0.0000,0.026946,0.027028;0.026924;0.026946;0.026984;0.026942,3.860458,259036.59,,12.66,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=30 alpha=0.8 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9155157593,0.9681,382.5750,2.1566,0.0000,0.027114,0.027107;0.027114;0.027116;0.027118;0.027106,3.884527,257431.59,,12.53,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=30 alpha=0.85 beta=2 q=u8 seedT=8 seedH=8 seedS=4,64,0.9161747851,0.9685,428.7092,2.1512,0.0000,0.027162,0.027234;0.027162;0.027126;0.027165;0.027150,3.891404,256976.66,,12.74,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=30 alpha=0.775 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9165759312,0.9686,362.4608,2.1495,0.0000,0.027232,0.027194;0.027232;0.027232;0.027259;0.027282,3.901433,256316.10,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=30 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9185243553,0.9693,404.6071,2.1488,0.0000,0.027360,0.027501;0.027360;0.027479;0.027331;0.027341,3.919771,255116.96,,12.66,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=35 alpha=0.775 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9202578797,0.9710,362.4608,2.1495,0.0000,0.028505,0.028505;0.028557;0.028537;0.028477;0.028456,4.083811,244869.32,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=35 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9216905444,0.9715,404.6071,2.1488,0.0000,0.028859,0.028796;0.028859;0.028867;0.028697;0.028880,4.134527,241865.62,,12.66,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=40 alpha=0.75 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9227650430,0.9732,343.9666,2.1519,0.0000,0.031504,0.031501;0.031596;0.031519;0.031483;0.031504,4.513467,221559.17,,12.37,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=40 alpha=0.825 beta=2 q=u8 seedT=8 seedH=8 seedS=4,64,0.9242263610,0.9745,404.6071,2.1488,0.0000,0.031537,0.031537;0.031580;0.031537;0.031462;0.031483,4.518195,221327.33,,12.66,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=40 alpha=0.775 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9261604585,0.9739,362.4608,2.1495,0.0000,0.031544,0.031640;0.031612;0.031526;0.031377;0.031544,4.519198,221278.21,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=30 alpha=0.775 beta=4 q=u8 seedT=8 seedH=8 seedS=4,64,0.9280515759,0.9739,362.4608,2.1495,0.0000,0.031806,0.031806;0.032008;0.032070;0.031733;0.031695,4.556734,219455.45,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=40 alpha=0.825 beta=4 q=u8 seedT=8 seedH=8 seedS=4,64,0.9287249284,0.9745,404.6071,2.1488,0.0000,0.032252,0.032361;0.032252;0.032190;0.032235;0.032337,4.620630,216420.69,,12.66,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=50 alpha=0.775 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9365902579,0.9801,362.4608,2.1495,0.0000,0.037358,0.037507;0.037545;0.037351;0.037358;0.037202,5.352149,186840.84,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=50 alpha=0.775 beta=4 q=u8 seedT=8 seedH=8 seedS=4,64,0.9386389685,0.9801,362.4608,2.1495,0.0000,0.037644,0.037744;0.037703;0.037644;0.037623;0.037637,5.393123,185421.32,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=40 alpha=0.775 beta=5 q=u8 seedT=8 seedH=8 seedS=4,64,0.9393123209,0.9801,362.4608,2.1495,0.0000,0.038075,0.038143;0.038102;0.038035;0.038075;0.037993,5.454871,183322.39,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=60 alpha=0.775 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9425358166,0.9835,362.4608,2.1495,0.0000,0.043032,0.043072;0.043034;0.042868;0.042908;0.043032,6.165043,162204.87,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=60 alpha=0.775 beta=4 q=u8 seedT=8 seedH=8 seedS=4,64,0.9446275072,0.9835,362.4608,2.1495,0.0000,0.043412,0.043448;0.043538;0.043311;0.043412;0.043227,6.219484,160785.04,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=60 alpha=0.775 beta=5 q=u8 seedT=8 seedH=8 seedS=4,64,0.9453008596,0.9835,362.4608,2.1495,0.0000,0.043727,0.043627;0.043727;0.043762;0.043684;0.043888,6.264613,159626.78,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=75 alpha=0.775 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9482664756,0.9864,362.4608,2.1495,0.0000,0.051252,0.051262;0.051120;0.051252;0.051436;0.051210,7.342693,136189.81,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=75 alpha=0.775 beta=4 q=u8 seedT=8 seedH=8 seedS=4,64,0.9503868195,0.9864,362.4608,2.1495,0.0000,0.051728,0.051342;0.051899;0.051844;0.051728;0.051594,7.410888,134936.59,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=75 alpha=0.775 beta=5 q=u8 seedT=8 seedH=8 seedS=4,64,0.9511461318,0.9864,362.4608,2.1495,0.0000,0.052000,0.051926;0.052114;0.052000;0.052077;0.051942,7.449857,134230.77,,12.48,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=75 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9512893983,0.9857,428.7092,2.1512,0.0000,0.052683,0.052720;0.052424;0.052683;0.052818;0.052340,7.547708,132490.56,,12.74,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=75 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4,64,0.9518338109,0.9857,428.7092,2.1512,0.0000,0.052922,0.053367;0.052810;0.053154;0.052922;0.052860,7.581948,131892.22,,12.74,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=75 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4,64,0.9519340974,0.9857,428.7092,2.1512,0.0000,0.053547,0.053547;0.053589;0.053627;0.053090;0.053294,7.671490,130352.77,,12.74,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=50 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4,64,0.9542693410,0.9876,333.7254,2.1960,0.0000,0.057113,0.057113;0.057403;0.057106,8.182378,122213.86,,12.41,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=100 alpha=0.85 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9554154728,0.9895,415.7936,2.1825,0.0000,0.061367,0.061367;0.061314;0.062072,8.791834,113741.91,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=100 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9571776504,0.9884,472.9634,2.1764,0.0000,0.063893,0.063893;0.064299;0.063675,9.153725,109245.14,,13.09,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=100 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9596418338,0.9905,415.7936,2.1825,0.0000,0.065167,0.064853;0.065557;0.065167,9.336246,107109.43,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=100 alpha=0.825 beta=5 q=u8 seedT=8 seedH=8 seedS=4,64,0.9597277937,0.9907,404.6071,2.1488,0.0000,0.066928,0.066858;0.067083;0.067496;0.066876;0.066928,9.588539,104291.18,,12.66,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=100 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4,64,0.9601002865,0.9903,428.7092,2.1512,0.0000,0.067408,0.067432;0.067653;0.067313;0.067408;0.067251,9.657307,103548.54,,12.74,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=100 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4,64,0.9602148997,0.9903,428.7092,2.1512,0.0000,0.067444,0.067205;0.068063;0.067788;0.067407;0.067444,9.662464,103493.27,,12.74,0,6980,10,True,nid007080,57240768
SparseHNSW,M=32 efC=200 ef=100 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9604871060,0.9905,415.7936,2.1825,0.0000,0.067840,0.067840;0.067786;0.068444,9.719198,102889.15,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=200 alpha=0.85 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9610171920,0.9928,415.7936,2.1825,0.0000,0.068500,0.068500;0.069036;0.068240,9.813754,101897.81,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9613323782,0.9930,415.7936,2.1825,0.0000,0.070421,0.071100;0.070421;0.070334,10.088968,99118.16,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=200 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9623065903,0.9915,472.9634,2.1764,0.0000,0.070900,0.071079;0.070726;0.070900,10.157593,98448.52,,13.09,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.9 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9628796562,0.9920,472.9634,2.1764,0.0000,0.072791,0.072442;0.073470;0.072791,10.428510,95890.98,,13.09,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=200 alpha=0.8 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9631375358,0.9923,371.2342,2.1806,0.0000,0.074124,0.074083;0.074124;0.074343,10.619484,94166.53,,12.60,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=200 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9665759312,0.9943,415.7936,2.1825,0.0000,0.076704,0.076667;0.076704;0.077048,10.989112,90999.17,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9670773639,0.9944,415.7936,2.1825,0.0000,0.078817,0.078817;0.078927;0.078599,11.291834,88559.57,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=200 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9684240688,0.9947,415.7936,2.1825,0.0000,0.083617,0.083629;0.083617;0.083297,11.979513,83475.85,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9692263610,0.9950,415.7936,2.1825,0.0000,0.087303,0.087303;0.087591;0.086976,12.507593,79951.43,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=200 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9696561605,0.9951,415.7936,2.1825,0.0000,0.089296,0.089289;0.089296;0.089837,12.793123,78167.00,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9708309456,0.9956,415.7936,2.1825,0.0000,0.094150,0.094150;0.094787;0.094107,13.488539,74137.02,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9708452722,0.9956,415.7936,2.1825,0.0000,0.097297,0.097297;0.096846;0.098029,13.939398,71739.11,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9717765043,0.9956,415.7936,2.1825,0.0000,0.100653,0.100653;0.100814;0.099359,14.420201,69347.16,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9717908309,0.9956,415.7936,2.1825,0.0000,0.104896,0.105206;0.104128;0.104896,15.028080,66542.10,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=200 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9722922636,0.9956,415.7936,2.1825,0.0000,0.111558,0.111082;0.111558;0.111700,15.982521,62568.35,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9734527221,0.9964,333.7254,2.1960,0.0000,0.112453,0.112526;0.112231;0.112453,16.110745,62070.38,,12.41,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9735386819,0.9964,333.7254,2.1960,0.0000,0.116603,0.116738;0.116603;0.115868,16.705301,59861.24,,12.41,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9740114613,0.9964,415.7936,2.1825,0.0000,0.117035,0.117035;0.115579;0.117285,16.767192,59640.28,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9746848138,0.9967,472.9634,2.1764,0.0000,0.121624,0.121731;0.121624;0.121579,17.424642,57389.99,,13.09,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.9 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9747851003,0.9967,472.9634,2.1764,0.0000,0.123952,0.124399;0.123094;0.123952,17.758166,56312.12,,13.09,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9761031519,0.9970,415.7936,2.1825,0.0000,0.124613,0.124613;0.125129;0.124131,17.852865,56013.42,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9763323782,0.9970,415.7936,2.1825,0.0000,0.129119,0.128573;0.129689;0.129119,18.498424,54058.66,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9768767908,0.9973,415.7936,2.1825,0.0000,0.132710,0.132710;0.133020;0.132217,19.012894,52595.89,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9772636103,0.9973,415.7936,2.1825,0.0000,0.139290,0.139349;0.139290;0.138481,19.955587,50111.28,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9774498567,0.9977,415.7936,2.1825,0.0000,0.139791,0.139791;0.140294;0.139197,20.027364,49931.68,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9779942693,0.9977,415.7936,2.1825,0.0000,0.146424,0.146424;0.149208;0.146041,20.977650,47669.78,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9780372493,0.9981,415.7936,2.1825,0.0000,0.152125,0.152758;0.152125;0.151864,21.794413,45883.32,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9787822350,0.9981,415.7936,2.1825,0.0000,0.162526,0.164383;0.162526;0.162503,23.284527,42946.97,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=1600 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9788108883,0.9981,415.7936,2.1825,0.0000,0.169490,0.169598;0.169490;0.167803,24.282235,41182.37,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9795558739,0.9986,415.7936,2.1825,0.0000,0.177580,0.177580;0.177046;0.177967,25.441261,39306.23,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9797707736,0.9986,415.7936,2.1825,0.0000,0.182126,0.182227;0.182126;0.181354,26.092550,38325.12,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9801002865,0.9989,415.7936,2.1825,0.0000,0.184693,0.186058;0.184693;0.184330,26.460315,37792.44,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=1600 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9801289398,0.9989,415.7936,2.1825,0.0000,0.188402,0.188938;0.187468;0.188402,26.991691,37048.44,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9808022923,0.9987,414.5083,8.6717,0.0000,0.195417,0.195594;0.194567;0.195417,27.996705,35718.49,,12.80,0,6980,10,True,nid004377,57367321
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9813323782,0.9989,415.7936,2.1825,0.0000,0.197057,0.197403;0.195682;0.197057,28.231662,35421.22,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=1600 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9814183381,0.9989,415.7936,2.1825,0.0000,0.202313,0.201848;0.202313;0.202358,28.984670,34501.00,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9818051576,0.9989,415.7936,2.1825,0.0000,0.205777,0.205311;0.205865;0.205777,29.480946,33920.21,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=1600 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9819914040,0.9989,415.7936,2.1825,0.0000,0.213118,0.213785;0.212975;0.213118,30.532665,32751.81,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9822063037,0.9990,415.7936,2.1825,0.0000,0.216935,0.216935;0.216806;0.217067,31.079513,32175.54,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=1600 alpha=0.85 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9825071633,0.9990,415.7936,2.1825,0.0000,0.225257,0.225130;0.225257;0.226458,32.271777,30986.83,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9825644699,0.9990,415.7936,2.1825,0.0000,0.235474,0.235474;0.234605;0.235508,33.735530,29642.34,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=1600 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9829512894,0.9990,415.7936,2.1825,0.0000,0.250257,0.250195;0.250257;0.251068,35.853438,27891.33,,12.81,0,6980,10,True,nid006971,57248608
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=512,64,0.9838681948,0.9990,414.5083,8.6717,0.0000,0.301996,0.301996;0.301535;0.306781,43.265903,23112.89,,12.80,0,6980,10,True,nid004377,57367321
SparseHNSW,M=32 efC=200 ef=800 alpha=0.85 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=512,64,0.9841404011,0.9990,414.5083,8.6717,0.0000,0.318985,0.319137;0.318505;0.318985,45.699857,21881.91,,12.80,0,6980,10,True,nid004377,57367321
SparseHNSW,M=32 efC=200 ef=1600 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=512,64,0.9853008596,0.9993,414.5083,8.6717,0.0000,0.330021,0.330021;0.330722;0.328918,47.280946,21150.17,,12.80,0,6980,10,True,nid004377,57367321
SparseHNSW,M=32 efC=200 ef=3200 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=512,64,0.9853581662,0.9993,414.5083,8.6717,0.0000,0.347086,0.347594;0.345962;0.347086,49.725788,20110.29,,12.80,0,6980,10,True,nid004377,57367321
SparseHNSW,M=32 efC=200 ef=1600 alpha=0.85 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=512,64,0.9858166189,0.9993,414.5083,8.6717,0.0000,0.364023,0.365664;0.364023;0.363293,52.152292,19174.61,,12.80,0,6980,10,True,nid004377,57367321
SparseHNSW,M=32 efC=200 ef=3200 alpha=0.85 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=512,64,0.9858739255,0.9993,414.5083,8.6717,0.0000,0.381489,0.381489;0.382787;0.381296,54.654585,18296.73,,12.80,0,6980,10,True,nid004377,57367321
SparseHNSW,M=32 efC=200 ef=1600 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=512,64,0.9862750716,0.9994,414.5083,8.6717,0.0000,0.394881,0.395211;0.394716;0.394881,56.573209,17676.21,,12.80,0,6980,10,True,nid004377,57367321
SparseHNSW,M=32 efC=200 ef=3200 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=512,64,0.9864899713,0.9994,414.5083,8.6717,0.0000,0.420928,0.421224;0.420765;0.420928,60.304871,16582.41,,12.80,0,6980,10,True,nid004377,57367321
SparseHNSW,M=32 efC=200 ef=1600 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=1024,64,0.9874785100,0.9999,414.5083,8.6717,0.0000,0.557595,0.557696;0.557595;0.556198,79.884670,12518.05,,12.80,0,6980,10,True,nid004377,57367321
SparseHNSW,M=32 efC=200 ef=1600 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=1024,64,0.9875644699,0.9999,471.4283,2.6971,0.0000,0.582473,0.581208;0.583807;0.582473,83.448854,11983.39,,13.07,0,6980,10,True,nid004377,57367321
